ID	Pop.total	Pop.term	Study.total	Study.term	Pop.family	Study.family	nparents	is.trivial	p	p.adjusted	p.min	name
GO:0005198	116407	445	228	9	5004	41	1	false	0.008540519058584793	0.008540519058584793	0.0	"structural molecule activity"
GO:0042302	116407	8	228	2	445	9	1	false	0.009574765097972142	0.009574765097972142	2.793326169241045E-17	"structural constituent of cuticle"
GO:0042085	116407	1	228	1	102	1	1	false	0.009803921568627428	0.009803921568627428	0.009803921568627428	"5-methyltetrahydropteroyltri-L-glutamate-dependent methyltransferase activity"
GO:0008172	116407	2	228	1	102	1	1	false	0.01960784313725486	0.01960784313725486	1.941370607648973E-4	"S-methyltransferase activity"
GO:0007023	116407	1	228	1	114	3	1	false	0.02631578947368468	0.02631578947368468	0.008771929824561582	"post-chaperonin tubulin folding pathway"
GO:1903293	116407	5	228	1	148	1	1	false	0.03378378378378266	0.03378378378378266	1.8093344228710935E-9	"phosphatase complex"
GO:0048487	116407	1	228	1	28	1	1	false	0.03571428571428577	0.03571428571428577	0.03571428571428577	"beta-tubulin binding"
GO:0022853	116407	38	228	2	197	2	2	false	0.03641355019164735	0.03641355019164735	1.539984501612326E-41	"active monoatomic ion transmembrane transporter activity"
GO:0016661	116407	3	228	1	461	6	1	false	0.03862237780773166	0.03862237780773166	6.164243810635887E-8	"oxidoreductase activity, acting on other nitrogenous compounds as donors"
GO:0043226	116407	735	228	9	1406	11	1	false	0.04469989987554252	0.04469989987554252	0.0	"organelle"
GO:0007021	116407	1	228	1	42	2	1	false	0.04761904761904798	0.04761904761904798	0.023809523809523944	"tubulin complex assembly"
GO:0043604	116407	530	228	7	806	7	2	false	0.052438833995661495	0.052438833995661495	3.799646930933974E-224	"amide biosynthetic process"
GO:0000097	116407	5	228	1	701	8	4	false	0.055929875015561195	0.055929875015561195	7.1911742382392E-13	"sulfur amino acid biosynthetic process"
GO:0006457	116407	114	228	3	2408	19	1	false	0.057590506656032346	0.057590506656032346	1.1938856786296734E-198	"protein folding"
GO:0022607	116407	53	228	2	208	2	2	false	0.06400966183574719	0.06400966183574719	8.491120882761821E-51	"cellular component assembly"
GO:0140662	116407	90	228	2	352	2	2	false	0.06483100233100265	0.06483100233100265	2.548440950664167E-86	"ATP-dependent protein folding chaperone"
GO:0032993	116407	12	228	1	354	2	1	false	0.06674028904786722	0.06674028904786722	1.493341967222789E-22	"protein-DNA complex"
GO:0019538	116407	1206	228	12	2066	15	3	false	0.07091381220193729	0.07091381220193729	0.0	"protein metabolic process"
GO:0050790	116407	11	228	1	2536	17	2	false	0.07145199871140967	0.07145199871140967	1.461994874438412E-30	"regulation of catalytic activity"
GO:0016491	116407	461	228	6	2536	17	1	false	0.07166804562510934	0.07166804562510934	0.0	"oxidoreductase activity"
GO:0046906	116407	54	228	2	1778	15	2	false	0.07385454154990606	0.07385454154990606	1.6599650541885708E-104	"tetrapyrrole binding"
GO:1901564	116407	1394	228	13	2089	15	2	false	0.07935588106760517	0.07935588106760517	0.0	"organonitrogen compound metabolic process"
GO:0003674	116407	5004	228	41	5700	43	1	false	0.08959907584943635	0.08959907584943635	0.0	"molecular_function"
GO:0065009	116407	12	228	1	5048	41	2	false	0.09332346763176075	0.09332346763176075	1.772504321512752E-36	"regulation of molecular function"
GO:0043603	116407	547	228	7	1818	14	1	false	0.09371832943346468	0.09371832943346468	0.0	"amide metabolic process"
GO:0004197	116407	9	228	1	185	2	2	false	0.0951821386604022	0.0951821386604022	1.7420219547275352E-15	"cysteine-type endopeptidase activity"
GO:0006414	116407	517	228	7	719	7	2	false	0.0982515754493071	0.0982515754493071	1.1165045540961599E-184	"translational elongation"
GO:1901566	116407	678	228	8	1661	13	2	false	0.10792146538268668	0.10792146538268668	0.0	"organonitrogen compound biosynthetic process"
GO:0015399	116407	90	228	2	2557	17	2	false	0.11843236913631347	0.11843236913631347	1.4604245208123618E-168	"primary active transmembrane transporter activity"
GO:0006412	116407	517	228	7	1494	13	5	false	0.12199259950918849	0.12199259950918849	0.0	"translation"
GO:0000096	116407	15	228	1	1470	13	3	false	0.12530905629868377	0.12530905629868377	4.3437330411266655E-36	"sulfur amino acid metabolic process"
GO:0008374	116407	9	228	1	70	1	1	false	0.12857142857142873	0.12857142857142873	1.5376683722111E-11	"O-acyltransferase activity"
GO:0044272	116407	16	228	1	905	8	2	false	0.13347266649761316	0.13347266649761316	1.1807553897477575E-34	"sulfur compound biosynthetic process"
GO:0004427	116407	18	228	1	472	4	1	false	0.14446964139634097	0.14446964139634097	6.575601767013482E-33	"inorganic diphosphate phosphatase activity"
GO:0019208	116407	7	228	1	46	1	2	false	0.1521739130434769	0.1521739130434769	1.8682970173759204E-8	"phosphatase regulator activity"
GO:0046914	116407	128	228	2	320	2	1	false	0.15924764890279447	0.15924764890279447	6.469156376041831E-93	"transition metal ion binding"
GO:0065003	116407	42	228	2	104	2	2	false	0.16075429424943088	0.16075429424943088	4.293177305221784E-30	"protein-containing complex assembly"
GO:0005622	116407	886	228	9	1406	11	1	false	0.16324965001137368	0.16324965001137368	0.0	"intracellular anatomical structure"
GO:0009086	116407	2	228	1	12	1	3	false	0.16666666666666646	0.16666666666666646	0.01515151515151513	"methionine biosynthetic process"
GO:0016675	116407	14	228	1	461	6	1	false	0.16977961032403832	0.16977961032403832	5.434668916459107E-27	"oxidoreductase activity, acting on a heme group of donors"
GO:0006334	116407	9	228	1	51	1	3	false	0.17647058823529416	0.17647058823529416	3.2869734759482606E-10	"nucleosome assembly"
GO:0098660	116407	102	228	2	374	3	1	false	0.1818417680218147	0.1818417680218147	1.4474713204538124E-94	"inorganic ion transmembrane transport"
GO:0043229	116407	734	228	9	886	9	2	false	0.18225555495947915	0.18225555495947915	1.214074143466358E-175	"intracellular organelle"
GO:0044183	116407	96	228	2	5005	41	3	false	0.18522544848616	0.18522544848616	1.7856676133982135E-205	"protein folding chaperone"
GO:0044085	116407	90	228	2	208	2	1	false	0.1860367892976521	0.1860367892976521	2.8865853004114473E-61	"cellular component biogenesis"
GO:0034728	116407	9	228	1	48	1	1	false	0.18749999999999917	0.18749999999999917	5.962650055455014E-10	"nucleosome organization"
GO:0019902	116407	7	228	1	37	1	1	false	0.18918918918918898	0.18918918918918898	9.713007815474544E-8	"phosphatase binding"
